Link,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486431/Landscape-,Landscape,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"116,009","141,790",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486632/Ink-lotus-,Ink lotus,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"58,004","83,784",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486633/Lotus-,Lotus,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"32,224","51,559",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486635/Under-the-pine-tree-1953,Under the pine tree,1953,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"61,871","77,339",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486652/Reach-the-top-and-hold-all-mountains-in-a-single-glance-1974,Reach the top and hold all mountains in a single glance,1974,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"193,349","257,799",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6486655/Chrysanthemum-and-bamboo-,Chrysanthemum and bamboo,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"38,669","45,114",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6604344/Flowers-,Flowers,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,"Memories of The Past - 
Important Collection from Mr. Wang Boqun and The Republic Period","257,799","386,699","304,203",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Liu-Taixi-6604351/Scholar-,Scholar,N/A,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,"Memories of The Past - 
Important Collection from Mr. Wang Boqun and The Republic Period","25,779","38,669","47,151",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6766451/Scholar-beside-a-pine-tree-,Scholar beside a pine tree,N/A,Works on Paper,"September 29, 2016",Xiling Yinshe Hangzhou,Shao Xing 2016 Autumn Auction,"17,988","26,982","27,581",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6478832/Guanyin-,Guanyin,N/A,Works on Paper,"September 24, 2016",Selkirk Auctioneers & Appraisers				 St. Louis,Fall Gallery Auction,"2,000","4,000","1,875",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6599268/Bamboo-and-Chrysanthemum-,Bamboo and Chrysanthemum,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy（I）","17,988","32,978","20,686",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6599273/Calligraphy-,Calligraphy,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy（I）","4,497","8,994","25,857",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6599276/Character-and-Landsacpe-,Character and Landsacpe,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy（I）","2,248","5,246","20,686",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6599772/Calligraphy-,Calligraphy,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy（III）","1,499","2,998","1,723",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600466/Vegatables,-Plum-","Vegatables, Plum",N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","41,972","56,962","51,715",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600467/Plum-and-Bamboo-,Plum and Bamboo,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","11,992","17,988","41,372",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600470/Lotus-,Lotus,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","52,465","67,455",N/A,Bought In
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600477/Flowers,-Landscape,-Calligraphy-","Flowers, Landscape, Calligraphy",N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","67,455","82,445",N/A,Bought In
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600479/Landscape,-Calligraphy-","Landscape, Calligraphy",N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","11,992","17,988","29,305",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6600480/Landscape-,Landscape,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,"47th China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy (II）","1,199,200","2,248,500","1,982,427",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6467953/Calligraphy-Couplet-1947,Calligraphy Couplet,1947,Works on Paper,"September 21, 2016",Auctionata Berlin,From the Master's Hand - Exquisite Asian Paintings and Works of Art,"16,708","21,721",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6484082/Lotus-,Lotus,N/A,Works on Paper,"September 17, 2016",Sloans & Kenyon Chevy Chase,September Estate Catalogue Auction,500,600,275,Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454751/Peony-1949,Peony,1949,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"100,000","150,000","237,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454770/Scholar-under-Pine-Tree-1968,Scholar under Pine Tree,1968,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"400,000","600,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454771/Persimmons-1981,Persimmons,1981,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"80,000","120,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454777/Waterfall-at-Mount-Lu-,Waterfall at Mount Lu,N/A,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","160,000","212,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454778/Landscape-after-Yuan-Masters-1977,Landscape after Yuan Masters,1977,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"200,000","250,000","322,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454779/Pine-Tree-and-Rock-1972,Pine Tree and Rock,1972,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"220,000","280,000","274,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454780/Scholar-Amidst-Autumn-Trees-1978,Scholar Amidst Autumn Trees,1978,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","160,000","150,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454781/Ink-Lotus-,Ink Lotus,N/A,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"80,000","120,000","100,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454842/Mount-Huang-1958,Mount Huang,1958,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"35,000","45,000","112,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6454844/Lotus-1959,Lotus,1959,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"60,000","80,000","68,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464286/Boat-in-Splashed-Ink-Landscape-1963,Boat in Splashed-Ink Landscape,1963,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"40,000","60,000","75,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464287/Boating-1963,Boating,1963,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"35,000","45,000","37,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464288/Figure-and-Birds-1965,Figure and Birds,1965,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"45,000","55,000","50,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464289/Bird-on-Branch-1967,Bird on Branch,1967,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"70,000","100,000","197,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464290/Landscape-in-the-Style-of-Shitao-,Landscape in the Style of Shitao,N/A,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"60,000","80,000","173,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464291/Pensive-Scholar-1967,Pensive Scholar,1967,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"50,000","90,000","43,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6464292/Beauty-1948,Beauty,1948,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"100,000","150,000","533,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6475825/Boater-on-a-mountain-lake-,Boater on a mountain lake,N/A,Works on Paper,"September 12, 2016",Doyle New York New York,Asian Works of Art,"70,000","90,000","149,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6461384/[Untitled]-,[Untitled],N/A,Works on Paper,"September 10, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","4,000","7,000","11,000",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6461391/[Untitled]-,[Untitled],N/A,Works on Paper,"September 10, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","6,000","10,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6461472/Peony-,Peony,N/A,Works on Paper,"September 10, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","3,500","7,000","4,000",Hammer
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6442822/Full-length-portrait-of-a-woman-in-traditional-robes,-tying-a-ribbon-in-her-hair-","Full-length portrait of a woman in traditional robes, tying a ribbon in her hair",N/A,Works on Paper,"August 27, 2016",Thomaston Place Auction Galleries Thomaston,Summer Feature Auction,"2,000","3,000","2,250",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6440426/Scholar-with-inkstone-,Scholar with inkstone,N/A,Works on Paper,"August 24, 2016",James D. Julia Auctioneers Fairfield,"Spectacular Annual Summer Fine Art, Asian & Antique Auction",600,800,600,Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6440429/Scholar-with-inkstone-,Scholar with inkstone,N/A,Works on Paper,"August 24, 2016",James D. Julia Auctioneers Fairfield,"Spectacular Annual Summer Fine Art, Asian & Antique Auction",600,800,600,Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6437232/Scholar-holding-a-chrysanthemum-,Scholar holding a chrysanthemum,N/A,Works on Paper,"August 18, 2016",Eldred's Auctioneers East Dennis,Asian Art Auction,"2,000","3,000",750,Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6437251/A-woman-with-two-geese-1950,A woman with two geese,1950,Works on Paper,"August 18, 2016",Eldred's Auctioneers East Dennis,Asian Art Auction,"1,000","1,500",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6396111/Splashed-Color-Autumn-Landscape-1978,Splashed-Color Autumn Landscape,1978,Works on Paper,"July 09, 2016",Michaan's Auctions Alameda,July Estate Auction,"200,000","300,000","118,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489456/Scholar%27s-studies-,Scholar's studies,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","30,000","50,000","30,000",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489457/[Untitled]-1934,[Untitled],1934,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","100,000","200,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489463/Painting-on-fan-,Painting on fan,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","3,000","5,000","3,800",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489465/Fan-painting-,Fan painting,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","2,000","3,000","2,000",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489466/Flower-,Flower,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","3,000","5,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489467/Scholar-,Scholar,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","8,000","20,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6489468/Beauty-,Beauty,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","4,000","10,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6763873/Lotus-1961,Lotus,1961,Works on Paper,"June 26, 2016",Hosane Shanghai,Spring Auctions,N/A,N/A,"4,341",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6392799/Landscape-flowers-,Landscape flowers,N/A,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"45,307","60,410","130,259",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6392831/Living-as-long-as-pine-and-rock-1982,Living as long as pine and rock,1982,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"18,123","27,184","29,525",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6393042/Poem-composing-under-a-pine-tree-,Poem-composing under a pine tree,N/A,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"27,184","37,756","43,419",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6393164/Lychees-,Lychees,N/A,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"9,061","15,102","17,367",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6393192/Serene-lotus-1979,Serene lotus,1979,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"151,025","226,538","217,099",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6393193/Scholar-under-pine-tree-1973,Scholar under pine tree,1973,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"181,230","271,845","277,886",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6393194/Scholar-on-a-crutch-1957,Scholar on a crutch,1957,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"45,307","75,512","60,787",Premium
